,지역(구),폐업연월,경양식,기타,김밥(도시락),까페,분식,뷔페식,식육(숯불구이),외국음식전문점(인도태국등),일식,정종/대포집/소주방,중국식,통닭(치킨),패밀리레스트랑,패스트푸드,한식,횟집
743,종로구,202007,2.5,1.587301587,0.0,7.142857143,0.0,10.0,0.0,5.555555556,3.921568627,0.0,0.0,0.0,0.0,0.0,2.797202797,0.0
744,종로구,202008,3.125,3.703703704,0.0,0.0,8.108108108,0.0,0.0,0.0,1.960784314,16.66666667,0.0,0.0,0.0,0.0,4.195804196,0.0
745,종로구,202009,5.625,5.82010582,0.0,0.0,1.351351351,10.0,0.0,2.777777778,1.960784314,0.0,0.0,0.0,0.0,0.0,3.263403263,0.0
746,종로구,202010,0.625,4.761904762,0.0,0.0,4.054054054,0.0,0.0,0.0,1.960784314,0.0,0.0,10.0,0.0,0.0,4.428904429,0.0
747,종로구,202011,3.75,4.761904762,0.0,0.0,4.054054054,0.0,0.0,8.333333333,0.0,0.0,3.703703704,0.0,0.0,0.0,5.128205128,0.0
748,종로구,202012,3.75,6.349206349,0.0,0.0,5.405405405,0.0,0.0,5.555555556,3.921568627,0.0,0.0,6.666666667,0.0,0.0,3.263403263,0.0
749,종로구,202101,2.5,3.174603175,0.0,0.0,4.054054054,10.0,0.0,0.0,7.843137255,0.0,3.703703704,0.0,0.0,0.0,3.496503497,50.0
750,종로구,202102,2.5,4.232804233,0.0,0.0,1.351351351,0.0,0.0,2.777777778,5.882352941,16.66666667,0.0,0.0,0.0,0.0,3.03030303,0.0
751,종로구,202103,3.125,3.703703704,0.0,0.0,4.054054054,0.0,0.0,2.777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.797202797,0.0
752,종로구,202104,2.5,4.761904762,0.0,14.28571429,2.702702703,20.0,0.0,0.0,1.960784314,0.0,3.703703704,0.0,0.0,50.0,4.195804196,0.0
753,종로구,202105,3.75,4.761904762,0.0,7.142857143,2.702702703,0.0,0.0,8.333333333,1.960784314,0.0,14.81481481,3.333333333,0.0,0.0,2.097902098,0.0
754,종로구,202106,2.5,2.645502646,0.0,7.142857143,2.702702703,0.0,0.0,5.555555556,0.0,16.66666667,0.0,0.0,0.0,0.0,2.797202797,0.0
755,종로구,202107,1.875,2.645502646,0.0,7.142857143,2.702702703,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.864801865,0.0
756,종로구,202108,3.75,5.82010582,0.0,14.28571429,5.405405405,0.0,0.0,0.0,1.960784314,0.0,3.703703704,10.0,0.0,0.0,3.962703963,0.0
757,종로구,202109,2.5,4.761904762,33.33333333,7.142857143,6.756756757,0.0,0.0,2.777777778,9.803921569,0.0,3.703703704,3.333333333,0.0,0.0,2.797202797,50.0
758,종로구,202110,0.0,0.529100529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,중구,202002,1.315789474,0.0,0.0,5.555555556,3.225806452,0.0,0.0,0.0,4.109589041,0.0,0.0,1.515151515,0.0,0.0,2.884615385,0.0
772,중구,202003,2.631578947,2.142857143,28.57142857,0.0,0.0,14.28571429,0.0,0.0,2.739726027,0.0,1.754385965,0.0,0.0,0.0,0.961538462,0.0
773,중구,202004,2.631578947,3.571428571,0.0,11.11111111,2.150537634,7.142857143,0.0,4.166666667,2.739726027,0.0,3.50877193,3.03030303,0.0,0.0,3.125,0.0
774,중구,202005,3.947368421,2.142857143,28.57142857,0.0,2.150537634,0.0,0.0,4.166666667,2.739726027,20.0,1.754385965,6.060606061,0.0,0.0,1.923076923,0.0
775,중구,202006,2.631578947,2.857142857,0.0,5.555555556,3.225806452,0.0,0.0,0.0,5.479452055,0.0,3.50877193,3.03030303,0.0,0.0,3.365384615,100.0
776,중구,202007,2.631578947,3.571428571,0.0,2.777777778,0.0,0.0,0.0,0.0,1.369863014,0.0,3.50877193,0.0,20.0,0.0,4.326923077,0.0
777,중구,202008,9.210526316,5.0,14.28571429,0.0,2.150537634,14.28571429,0.0,4.166666667,8.219178082,0.0,7.01754386,3.03030303,20.0,0.0,3.125,0.0
778,중구,202009,1.315789474,5.0,0.0,5.555555556,2.150537634,0.0,0.0,0.0,2.739726027,0.0,3.50877193,3.03030303,0.0,0.0,3.846153846,0.0
779,중구,202010,3.947368421,4.285714286,0.0,5.555555556,3.225806452,7.142857143,0.0,4.166666667,2.739726027,40.0,1.754385965,9.090909091,0.0,0.0,4.326923077,0.0
780,중구,202011,5.263157895,3.571428571,0.0,0.0,3.225806452,0.0,0.0,8.333333333,6.849315068,20.0,5.263157895,1.515151515,0.0,0.0,4.086538462,0.0
781,중구,202012,2.631578947,3.571428571,0.0,2.777777778,6.451612903,14.28571429,0.0,4.166666667,0.0,0.0,5.263157895,4.545454545,0.0,0.0,3.605769231,0.0
782,중구,202101,1.315789474,2.857142857,0.0,0.0,4.301075269,7.142857143,0.0,4.166666667,0.0,20.0,0.0,3.03030303,0.0,0.0,2.403846154,0.0
783,중구,202102,2.631578947,2.857142857,0.0,0.0,4.301075269,0.0,0.0,0.0,0.0,0.0,0.0,3.03030303,0.0,0.0,1.682692308,0.0
784,중구,202103,2.631578947,2.857142857,0.0,2.777777778,4.301075269,0.0,28.57142857,0.0,2.739726027,0.0,8.771929825,7.575757576,0.0,0.0,4.567307692,0.0
785,중구,202104,0.0,7.142857143,0.0,5.555555556,1.075268817,0.0,0.0,4.166666667,2.739726027,0.0,5.263157895,1.515151515,0.0,0.0,4.807692308,0.0
786,중구,202105,3.947368421,2.142857143,0.0,0.0,7.52688172,0.0,0.0,12.5,2.739726027,0.0,3.50877193,0.0,0.0,0.0,3.846153846,0.0
787,중구,202106,6.578947368,2.857142857,0.0,0.0,4.301075269,0.0,0.0,0.0,2.739726027,0.0,8.771929825,7.575757576,40.0,0.0,3.605769231,0.0
788,중구,202107,2.631578947,2.142857143,0.0,2.777777778,3.225806452,7.142857143,28.57142857,8.333333333,4.109589041,0.0,0.0,4.545454545,0.0,0.0,1.682692308,0.0
789,중구,202108,0.0,1.428571429,14.28571429,2.777777778,3.225806452,7.142857143,0.0,0.0,8.219178082,0.0,5.263157895,1.515151515,0.0,0.0,4.086538462,0.0
790,중구,202109,2.631578947,2.857142857,0.0,2.777777778,1.075268817,7.142857143,0.0,12.5,4.109589041,0.0,0.0,7.575757576,0.0,0.0,2.884615385,0.0
791,중구,202110,0.0,0.714285714,0.0,0.0,1.075268817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,중랑구,202002,0.0,1.587301587,50.0,0.0,2.739726027,0.0,0.0,0.0,9.090909091,3.03030303,0.0,2.272727273,0.0,0.0,4.761904762,0.0
805,중랑구,202003,9.523809524,1.587301587,0.0,0.0,4.109589041,0.0,0.0,0.0,9.090909091,6.060606061,0.0,1.515151515,0.0,0.0,1.120448179,0.0
806,중랑구,202004,4.761904762,1.587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03030303,0.0,1.515151515,0.0,0.0,2.521008403,0.0
807,중랑구,202005,0.0,1.587301587,0.0,0.0,1.369863014,0.0,0.0,0.0,0.0,0.0,5.555555556,2.272727273,0.0,0.0,2.521008403,0.0
808,중랑구,202006,0.0,4.761904762,0.0,0.0,1.369863014,0.0,0.0,0.0,9.090909091,4.545454545,0.0,1.515151515,0.0,0.0,3.361344538,0.0
809,중랑구,202007,0.0,3.174603175,0.0,0.0,1.369863014,0.0,0.0,0.0,0.0,1.515151515,0.0,2.272727273,0.0,0.0,2.521008403,16.66666667
810,중랑구,202008,9.523809524,4.761904762,0.0,0.0,2.739726027,0.0,0.0,0.0,0.0,3.03030303,5.555555556,4.545454545,0.0,0.0,5.322128852,0.0
811,중랑구,202009,0.0,1.587301587,0.0,0.0,6.849315068,0.0,0.0,0.0,0.0,1.515151515,0.0,3.03030303,0.0,0.0,1.960784314,8.333333333
812,중랑구,202010,4.761904762,1.587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03030303,0.0,6.060606061,0.0,60.0,4.201680672,8.333333333
813,중랑구,202011,0.0,7.936507937,0.0,0.0,5.479452055,0.0,0.0,0.0,0.0,6.060606061,5.555555556,2.272727273,0.0,0.0,4.481792717,0.0
814,중랑구,202012,4.761904762,1.587301587,0.0,0.0,2.739726027,0.0,0.0,0.0,4.545454545,4.545454545,11.11111111,2.272727273,0.0,0.0,1.960784314,0.0
815,중랑구,202101,9.523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545,0.0,1.515151515,0.0,0.0,3.921568627,0.0
816,중랑구,202102,4.761904762,0.0,0.0,33.33333333,2.739726027,0.0,0.0,0.0,0.0,0.0,5.555555556,1.515151515,0.0,0.0,3.081232493,0.0
817,중랑구,202103,0.0,1.587301587,0.0,0.0,1.369863014,100.0,0.0,0.0,0.0,0.0,0.0,6.060606061,0.0,0.0,2.521008403,0.0
818,중랑구,202104,4.761904762,11.11111111,0.0,33.33333333,8.219178082,0.0,0.0,0.0,4.545454545,4.545454545,5.555555556,9.090909091,0.0,0.0,6.162464986,0.0
819,중랑구,202105,4.761904762,4.761904762,0.0,0.0,2.739726027,0.0,0.0,0.0,0.0,4.545454545,0.0,3.787878788,0.0,0.0,3.641456583,8.333333333
820,중랑구,202106,0.0,1.587301587,0.0,0.0,1.369863014,0.0,0.0,0.0,4.545454545,3.03030303,0.0,3.787878788,0.0,0.0,2.521008403,0.0
821,중랑구,202107,0.0,3.174603175,0.0,0.0,1.369863014,0.0,0.0,100.0,0.0,1.515151515,5.555555556,0.757575758,0.0,20.0,2.521008403,0.0
822,중랑구,202108,4.761904762,6.349206349,0.0,0.0,4.109589041,0.0,0.0,0.0,0.0,3.03030303,5.555555556,3.03030303,0.0,0.0,2.801120448,0.0
823,중랑구,202109,0.0,4.761904762,0.0,0.0,5.479452055,0.0,0.0,0.0,4.545454545,3.03030303,5.555555556,2.272727273,0.0,0.0,4.481792717,0.0
824,중랑구,202110,4.761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515151515,0.0,0.757575758,0.0,0.0,0.56022409,0.0
